hostGroup,hostName,parasiteName,parType,parPhylum,prevalence,hostsSampled,samplingType,hostEnvironment,citation,parTransClose,nonclose,vector,intermediate,ParasiteTraitsCitation
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,2,DirectOther,marine,Kreuder et al. 2003,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,3,DirectOther,marine,Kreuder et al. 2003,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,7,DirectOther,marine,Kreuder et al. 2003,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,5,DirectOther,marine,Kreuder et al. 2003,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,0.23,91,PCR,marine,Kreuder et al. 2005,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,1,DirectOther,marine,Lindsay et al. 2000,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,1,PCR,marine,Lindsay et al. 2001d,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,1,DirectOther,marine,Miller et al. 2001b,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,3,Serology,marine,Miller et al. 2009b,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,22,PCR,marine,Sundar et al. 2008a,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,1,6,PCR,marine,Sundar et al. 2008b,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Sarcocystis neurona,Protozoa,Apicomplexa,0.099,344,Serology,marine,Thomas et al. 2007,0,1,0,1,Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.;Fayer R. Sarcocystis spp. in Human Infections. Clinical Microbiology Reviews. 2004;17(4):894-902. doi:10.1128/CMR.17.4.894-902.2004.
carnivores,Enhydra_lutris,Streptococcus dysgalactiae,Bacteria,Firmicutes,0.167,NA,PCR,marine,Imai et al. 2009,1,0,0,0,NA
carnivores,Enhydra_lutris,Streptococcus phocae,Bacteria,Firmicutes,0.833,NA,PCR,marine,Imai et al. 2009,1,0,0,0,NA
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.2239,67,DirectOther,marine,Cole et al. 2000,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.82,100,Serology,marine,Dubey et al. 2003b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.6,30,Serology,marine,Dubey et al. 2003b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.467,15,Serology,marine,Dubey et al. 2003b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.351,77,Serology,marine,Hanni et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.475,118,Serology,marine,Johnson et al. 2009,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,11,DirectOther,marine,Kreuder et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,29,DirectOther,marine,Kreuder et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,6,DirectOther,marine,Kreuder et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,8,DirectOther,marine,Kreuder et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,9,DirectOther,marine,Kreuder et al. 2003,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.64,92,Serology,marine,Kreuder et al. 2005,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,1,DirectOther,marine,Lindsay et al. 2001d,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.536,110,Serology,marine,Miller et al. 2002a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.516,223,Serology,marine,Miller et al. 2002a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.427,103,Serology,marine,Miller et al. 2002a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.389,113,Serology,marine,Miller et al. 2002a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.407,150,Serology,marine,Miller et al. 2002a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,1,DirectOther,marine,Miller et al. 2008a,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,3,Serology,marine,Miller et al. 2009b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.385,13,PCR,marine,Sundar et al. 2008b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,1,10,PCR,marine,Sundar et al. 2008b,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Toxoplasma gondii,Protozoa,Apicomplexa,0.049,344,Serology,marine,Thomas et al. 2007,1,1,0,1,"Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11.;;Robert-Gangneux F, Dardé M-L. Epidemiology of and Diagnostic Strategies for Toxoplasmosis. Clinical Microbiology Reviews. 2012;25(2):264-296. doi:10.1128/CMR.05013-11."
carnivores,Enhydra_lutris,Varicellovirus sp.,Virus,DNA virus,1,1,DirectOther,marine,Reimer and Lipscomb 1998,NA,NA,NA,NA,NA
carnivores,Enhydra_lutris,Vibrio alginolyticus,Bacteria,Proteobacteria,0.173,244,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio alginolyticus,Bacteria,Proteobacteria,0.23,137,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio alginolyticus,Bacteria,Proteobacteria,0.1,107,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio cholerae,Bacteria,Proteobacteria,0.025,194,DirectFecal,marine,Miller et al. 2010,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002. pg 424"
carnivores,Enhydra_lutris,Vibrio cholerae,Bacteria,Proteobacteria,0.02,96,DirectFecal,marine,Miller et al. 2010,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002. pg 424"
carnivores,Enhydra_lutris,Vibrio cholerae,Bacteria,Proteobacteria,0.03,98,DirectFecal,marine,Miller et al. 2010,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002. pg 424"
carnivores,Enhydra_lutris,Vibrio fluvialis,Bacteria,Proteobacteria,0.006,244,DirectFecal,marine,Miller et al. 2010,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002. pg 424-5"
carnivores,Enhydra_lutris,Vibrio fluvialis,Bacteria,Proteobacteria,0.01,137,DirectFecal,marine,Miller et al. 2010,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002. pg 424-5"
carnivores,Enhydra_lutris,Vibrio parahaemolyticus,Bacteria,Proteobacteria,0.193,244,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio parahaemolyticus,Bacteria,Proteobacteria,0.18,137,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio parahaemolyticus,Bacteria,Proteobacteria,0.21,107,DirectFecal,marine,Miller et al. 2010,0,1,0,0,NA
carnivores,Enhydra_lutris,Vibrio sp.,Bacteria,Proteobacteria,0.02,107,DirectFecal,marine,Miller et al. 2010,NA,NA,NA,NA,NA
carnivores,Enhydra_lutris,Vibrio sp.,Bacteria,Proteobacteria,0.048,244,DirectFecal,marine,Miller et al. 2010,NA,NA,NA,NA,NA
carnivores,Enhydra_lutris,Vibrio sp.,Bacteria,Proteobacteria,0.07,137,DirectFecal,marine,Miller et al. 2010,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Amblyomma hebraeum,Arthropod,Arthropoda,1,18,NA,terrestrial,Horak et al 1987b,0,1,0,0,NA
ungulates,Equus_burchellii,Anoplocephala magna,Helminth,Platyhelminthes,1,1,NA,terrestrial,Mares et al 1984,0,0,0,1,NA
ungulates,Equus_burchellii,Anoplocephala perfoliata,Helminth,Platyhelminthes,1,1,NA,terrestrial,Mares et al 1984,0,0,0,1,NA
ungulates,Equus_burchellii,Anoplocephala perfoliata,Helminth,Platyhelminthes,1,1,NA,terrestrial,Zieger et al 1998b,0,0,0,1,NA
ungulates,Equus_burchellii,Arterivirus Equine arteritis virus,Virus,RNA virus,0.24,51,Serology,terrestrial,Borchers et al. 2005,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Crossocephalus viviparus,Helminth,Nematoda,1,1,NA,terrestrial,Mares et al 1984,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Cyathostomum sp.,Helminth,Nematoda,1,1,NA,terrestrial,Mares et al 1984,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Cylicocyclus insigne,Helminth,Nematoda,1,1,NA,terrestrial,Zieger et al 1998b,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 61"
ungulates,Equus_burchellii,Cylicocyclus sp.,Helminth,Nematoda,1,1,NA,terrestrial,Mares et al 1984,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Cylicodontophorus reineckei,Helminth,Nematoda,0.41,34,NA,terrestrial,Scialdo-Krecek and Malan 1984,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 61"
ungulates,Equus_burchellii,Cylindropharynx sp.,Helminth,Nematoda,1,1,NA,terrestrial,Mares et al 1984,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Draschia sp.,Helminth,Nematoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gasterophilus haemorrhoidalis,Arthropod,Arthropoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gasterophilus meridionalis,Arthropod,Arthropoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gasterophilus nasalis,Arthropod,Arthropoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gasterophilus pecorum,Arthropod,Arthropoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gasterophilus ternicinctus,Arthropod,Arthropoda,1,1,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Equus_burchellii,Gastrodiscus aegyptiacus,Helminth,Platyhelminthes,1,1,NA,terrestrial,Zieger et al 1998b,0,1,0,1,Mukaratirwa et al. 2004. Journal of the South African Veterinary Association.
ungulates,Equus_burchellii,Habronema malani,Helminth,Nematoda,1,9,NA,terrestrial,Krecek 1989,0,0,1,0,NA
